key,item,english,translation,notes
cr_select_item,,Select %1$s,%1$s kiezen,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Stel de buitentemperatuur, luchtvochtigheid en luchtdruk in",
cr_auto_discovered_device_class,,Discovered automatically by device class,Automatisch gevonden op basis van apparaatklasse,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Klimaatapparaten worden automatisch gevonden,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,Kies ventilatorentiteiten die je als luchtreiniger wilt gebruiken,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,Luchtbevochtigers worden automatisch gevonden,
cr_removed_entities,,Removed entities,Verwijderde entiteiten,
cr_entities_removed_edit_mode,,Entities removed in edit mode,Entiteiten die je in de bewerkmodus hebt verwijderd,
cr_card_indoor_climate_overview,,Indoor climate overview,Overzicht binnenklimaat,
cr_card_sensor_device_tiles,,Sensor and device tiles,Sensor- en apparaattegels,
cr_card_thermostats_ac,,Thermostats and AC,Thermostaten en airco’s,
cr_card_temperature_summary,,Temperature summary,Temperatuuroverzicht,
cr_card_humidity_summary,,Humidity summary,Overzicht luchtvochtigheid,
cr_card_air_pressure_summary,,Air-pressure summary,Luchtdrukoverzicht,
cr_card_co2_summary,,CO₂ summary,CO₂-overzicht,
cr_card_air_quality_summary,,Air-quality summary,Overzicht luchtkwaliteit,
cr_category_overview,,Overview,Overzicht,
cr_category_devices,,Devices,Apparaten,
cr_category_sensors,,Sensors,Sensoren,
cr_no_climate_sensors_devices,,No climate sensors or devices found.,Geen klimaatsensoren of -apparaten gevonden.,
cr_no_climate_devices,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,Geen klimaatapparaten gevonden. Thermostaten en airco’s uit Home Assistant verschijnen hier automatisch.,don't translate Home Assistant
cr_no_fans,,No fans found. Fan entities from Home Assistant appear here automatically.,Geen ventilatoren gevonden. Ventilatorentiteiten uit Home Assistant verschijnen hier automatisch.,don't translate Home Assistant
cr_no_air_purifiers,,No air purifiers configured. Choose fan entities under Climate settings → Climate entities → Air purifiers.,Geen luchtreinigers ingesteld. Kies ventilatorentiteiten via Klimaatinstellingen → Klimaatentiteiten → Luchtreinigers.,
cr_no_humidifiers,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically.,Geen luchtbevochtigers gevonden. Luchtbevochtigers uit Home Assistant verschijnen hier automatisch.,don't translate Home Assistant
cr_unknown_climate_card,,Unknown climate card: %1$s,Onbekende klimaatkaart: %1$s,app fills in %1$s — keep them
cr_select_climate_cards,,Select climate cards,Klimaatkaarten kiezen,
cr_entities_for,,%1$s entities,Entiteiten voor %1$s,app fills in %1$s — keep them
cr_climate_card,,Climate card,Klimaatkaart,
cr_climate_card_dialog_subtitle,,Data sources and card appearance,Gegevensbronnen en kaartweergave,
cr_card_and_data,,Card and data,Kaart en gegevens,
cr_climate_stack,,Climate stack,Klimaatstapel,
cr_climate_stack_dialog_subtitle,,"Cards, data sources, and layout","Kaarten, gegevensbronnen en indeling",
cr_cards_and_data,,Cards and data,Kaarten en gegevens,
cr_sensor_count,one,%d sensor,%d sensor,app fills in %d — keep them
cr_sensor_count,other,%d sensors,%d sensoren,app fills in %d — keep them
cr_device_count_on,one,%1$d device · %2$d on,%1$d apparaat · %2$d aan,app fills in %1$d %2$d — keep them
cr_device_count_on,other,%1$d devices · %2$d on,%1$d apparaten · %2$d aan,app fills in %1$d %2$d — keep them
cr_outside_sensors_set,one,%d outside sensor set,%d buitensensor ingesteld,app fills in %d — keep them
cr_outside_sensors_set,other,%d outside sensors set,%d buitensensoren ingesteld,app fills in %d — keep them
cr_auto_plus_manual,one,Automatic + %d manual,Automatisch + %d handmatig,app fills in %d — keep them
cr_auto_plus_manual,other,Automatic + %d manual,Automatisch + %d handmatig,app fills in %d — keep them
cr_selected_count,one,%d selected,%d geselecteerd,app fills in %d — keep them
cr_selected_count,other,%d selected,%d geselecteerd,app fills in %d — keep them
cr_removed_count,one,%d removed,%d verwijderd,app fills in %d — keep them
cr_removed_count,other,%d removed,%d verwijderd,app fills in %d — keep them
cr_room,,Room,Kamer,
cr_room_details,,Room details,Kamerdetails,
cr_empty_room,,"This room is empty. Swipe down on the header, enable edit mode, and add widgets, buttons, or tiles.","Deze kamer is nog leeg. Veeg de kop omlaag, schakel de bewerkmodus in en voeg widgets, knoppen of tegels toe.",
cr_default_markdown_content,,# Markdown\nOpen this widget in **edit mode** to write your own content.,# Markdown\nOpen deze widget in de **bewerkmodus** om je eigen inhoud te schrijven.,\n = line break
cr_select_camera,,Select camera,Camera kiezen,
cr_select_entity,,Select entity,Entiteit kiezen,
cr_custom_camera,,Custom camera,Aangepaste camera,
cr_configure_widget,,Configure widget,Widget instellen,
cr_configure_widget_subtitle,,Set the essentials before adding it,Stel eerst de belangrijkste opties in,
cr_widget_options,,Widget options,Widgetopties,
cr_widget_options_subtitle,,Choose what this widget should display,Kies wat deze widget moet weergeven,
cr_add_widget,,Add widget,Widget toevoegen,
cr_add_widget_subtitle,,Browse by purpose or search every widget,Blader per functie of doorzoek alle widgets,
cr_widget_category_controls,,Controls,Bediening,
cr_widget_category_controls_description,,"Buttons, vacuums, and grouped controls","Knoppen, robotstofzuigers en gegroepeerde bediening",
cr_widget_category_cameras,,Cameras,Camera’s,
cr_widget_category_cameras_description,,Live camera tiles and multi-camera views,Live camerategels en weergaven met meerdere camera’s,
cr_widget_category_climate,,Climate and weather,Klimaat en weer,
cr_widget_category_climate_description,,"Temperature, comfort, forecasts, and conditions","Temperatuur, comfort, verwachtingen en omstandigheden",
cr_widget_category_energy,,Energy and batteries,Energie en batterijen,
cr_widget_category_energy_description,,"Consumption, production, and device health","Verbruik, opwekking en apparaatstatus",
cr_widget_category_information,,Information and media,Informatie en media,
cr_widget_category_information_description,,"Calendars, deliveries, graphs, notes, and playback","Agenda’s, bezorgingen, grafieken, notities en media",
cr_widget_category_layout,,Layout and structure,Indeling en structuur,
cr_widget_category_layout_description,,Headings and flexible widget containers,Koppen en flexibele widgetcontainers,
cr_widget_adaptive_lighting,,Adaptive Lighting,Adaptive Lighting,
cr_widget_adaptive_lighting_description,,Control any installed Adaptive Lighting profile,Bedien elk geïnstalleerd Adaptive Lighting-profiel,
cr_widget_button,,Button,Knop,
cr_widget_button_description,,A single configurable entity control,Eén instelbare bediening voor een entiteit,
cr_widget_buttons,,Buttons,Knoppen,
cr_widget_calendar,,Calendar,Agenda,
cr_widget_calendar_description,,"Agenda, week, and month views from Home Assistant calendars","Agenda-, week- en maandweergaven uit Home Assistant-agenda’s",don't translate Home Assistant
cr_widget_waste_collection,,Waste collection,Afvalinzameling,
cr_widget_waste_collection_description,,Upcoming collections from waste sensors,Aankomende inzamelingen uit afvalsensoren,
cr_widget_parcels,,Parcels,Pakketten,
cr_widget_parcels_description,,Incoming and outgoing parcels from supported carriers,Inkomende en uitgaande pakketten van ondersteunde vervoerders,
cr_widget_camera,,Camera,Camera,
cr_widget_camera_description,,A single live camera tile or stream URL,Eén live camerategel of stream-URL,
cr_widget_cameras,,Cameras,Camera’s,
cr_widget_climate_card,,Climate card,Klimaatkaart,
cr_widget_climate_card_description,,Any card from the Climate view,Een kaart uit de klimaatweergave,
cr_widget_energy_card,,Energy card,Energiekaart,
cr_widget_energy_card_description,,Any card from the Energy view,Een kaart uit de energieweergave,
cr_widget_battery_levels,,Battery levels,Batterijniveaus,
cr_widget_battery_levels_description,,"Low batteries, or Battery+ only with type details","Lege batterijen, of alleen Battery+ met typedetails",
cr_widget_header_text,,Header text,Koptekst,
cr_widget_header_text_description,,Add a section heading,Voeg een sectiekop toe,
cr_widget_markdown,,Markdown,Markdown,
cr_widget_markdown_description,,A free-form card written in Markdown,Een vrij opgemaakte kaart in Markdown,
cr_widget_iframe,,iFrame,iFrame,
cr_widget_iframe_description,,Embed any web page on your dashboard,Sluit een webpagina in op je dashboard,
cr_widget_media_player,,Media player,Mediaspeler,
cr_widget_media_player_description,,Now-playing tile with album art as the background,"Tegel voor wat er nu speelt, met albumhoes als achtergrond",
cr_widget_sensor_graph,,Sensor graph,Sensorgrafiek,
cr_widget_sensor_graph_description,,"History graph for one or more sensors, as lines or bars","Historiegrafiek voor een of meer sensoren, als lijnen of balken",
cr_widget_vacuum,,Vacuum,Robotstofzuiger,
cr_widget_vacuum_description,,A single robot-vacuum control,Bediening voor één robotstofzuiger,
cr_widget_weather,,Weather,Weer,
cr_widget_weather_description,,A single weather card,Eén weerkaart,
cr_widget_empty_stack,,Empty stack,Lege stapel,
cr_widget_empty_stack_description,,Place widgets inside a configurable stack,Plaats widgets in een instelbare stapel,
cr_widget_button_stack,,Button stack,Knoppenstapel,
cr_widget_button_stack_description,,Group entities into configurable controls,Groepeer entiteiten tot instelbare bediening,
cr_widget_camera_stack,,Camera stack,Camerastapel,
cr_widget_camera_stack_description,,Show live camera tiles or a custom stream URL,Toon live camerategels of een aangepaste stream-URL,
cr_widget_climate_stack,,Climate stack,Klimaatstapel,
cr_widget_climate_stack_description,,"Group climate cards such as overview, thermostats, and sensors","Groepeer klimaatkaarten, zoals overzicht, thermostaten en sensoren",
cr_widget_energy_stack,,Energy stack,Energiestapel,
cr_widget_energy_stack_description,,"Group energy cards such as usage, solar, gas, and water","Groepeer energiekaarten, zoals verbruik, zon, gas en water",
cr_widget_sensor_graph_stack,,Sensor graph stack,Sensorgrafiekstapel,
cr_widget_sensor_graph_stack_description,,Group several sensor-history graphs,Groepeer meerdere sensorhistoriegrafieken,
cr_widget_swiping_stack,,Swiping stack,Veegstapel,
cr_widget_swiping_stack_description,,Swipe horizontally through nested widgets,Veeg horizontaal door geneste widgets,
cr_widget_vacuum_stack,,Vacuum stack,Robotstofzuigerstapel,
cr_widget_vacuum_stack_description,,Control robot vacuums with a map and battery status,Bedien robotstofzuigers met kaart en batterijstatus,
cr_widget_weather_stack,,Weather stack,Weerstapel,
cr_widget_weather_stack_description,,"Group conditions, forecast, wind, or rain-map cards","Groepeer kaarten voor omstandigheden, verwachting, wind of regenradar",
cr_camera_settings,,Camera settings,Camera-instellingen,
cr_vacuum_settings,,Vacuum settings,Instellingen robotstofzuiger,
cr_button_settings,,Button settings,Knopinstellingen,
cr_robot_image,,Robot image,Afbeelding robot,
cr_map_camera,,Map camera,Kaartcamera,
cr_external_url,,External URL,Externe URL,
cr_valetudo_map,,Valetudo map,Valetudo-kaart,don't translate Valetudo
cr_valetudo_map_hint,,Draws the map from a Valetudo robot and lets you tap a room to clean it. Pick the robot's map camera below.,Tekent de kaart van een Valetudo-robot en laat je op een kamer tikken om die te laten stofzuigen. Kies hieronder de kaartcamera van de robot.,don't translate Valetudo
cr_valetudo_camera_mode_note,,Using Map camera with a Valetudo map entity shows a blank tile. Valetudo does not render the map on the robot — its PNG is only a container for the map data. Choose Valetudo map instead to have HKI draw it.,Kaartcamera bij een Valetudo-kaartentiteit toont een lege tegel. Valetudo tekent de kaart niet op de robot — de PNG is alleen een omhulsel voor de kaartgegevens. Kies Valetudo-kaart zodat HKI hem zelf tekent.,don't translate Valetudo
cr_animation_glow,,Glow,Gloeien,
cr_animation_spin,,Spin,Draaien,
cr_animation_pulse,,Pulse,Pulseren,
cr_adaptive_lighting_widget,,Adaptive Lighting widget,Adaptive Lighting-widget,
cr_adaptive_lighting_widget_subtitle,,"Profiles, size, and appearance","Profielen, formaat en weergave",
cr_button_stack_dialog_subtitle,,"Layout, appearance, and entity order","Indeling, weergave en volgorde van entiteiten",
cr_expand_stack,,Expand stack,Stapel uitklappen,
cr_collapse_stack,,Collapse stack,Stapel inklappen,
cr_hide_stack,,Hide stack,Stapel verbergen,
cr_unhide_stack,,Unhide stack,Stapel weergeven,
cr_swiping_stack_dialog_subtitle,,"Pages, height, and card appearance","Pagina’s, hoogte en kaartweergave",
cr_empty_stack_dialog_subtitle,,Container layout and appearance,Indeling en weergave van de container,
cr_header_text_dialog_subtitle,,Heading content and visual style,Inhoud en weergave van de kop,
cr_animation_swipe,,Swipe,Vegen,
cr_animation_fade,,Fade,Vervagen,
cr_animation_zoom,,Zoom,Zoomen,
cr_animation_slide_fade,,Slide + fade,Schuiven + vervagen,
cr_animation_cube,,Cube,Kubus,
cr_animation_instant,,Instant,Direct,
cr_widget_option_count,one,%d option,%d optie,app fills in %d — keep them
cr_widget_option_count,other,%d options,%d opties,app fills in %d — keep them
cr_configured_lights,one,%d configured light,%d ingestelde lamp,app fills in %d — keep them
cr_configured_lights,other,%d configured lights,%d ingestelde lampen,app fills in %d — keep them
cr_quick_notifications,,Notifications,Meldingen,
cr_quick_notifications_instruction,,Swipe right from the upper-left edge.,Veeg vanaf de linkerbovenrand naar rechts.,
cr_quick_switch_homes,,Switch homes,Van woning wisselen,
cr_quick_switch_homes_instruction,,Swipe left from the upper-right edge of the header.,Veeg vanaf de rechterbovenrand van de kop naar links.,
cr_quick_actions,,Quick actions,Snelle acties,
cr_quick_actions_instruction,,"Pull down on any page header for Search, Flows, Edit, and Settings.","Trek de kop van een pagina omlaag voor Zoeken, Flows, Bewerken en Instellingen.",
cr_quick_media_player,,Media player,Mediaspeler,
cr_quick_media_player_instruction,,"When the handle appears, swipe up on the bottom bar to restore the player.",Veeg de onderste balk omhoog zodra de greep verschijnt om de speler terug te halen.,
cr_quick_make_it_yours,,Make it yours,Maak het van jou,
cr_quick_make_it_yours_instruction,,"In edit mode, add and reorder rooms, floors, and widgets. Tap an item to configure it.","Voeg in de bewerkmodus kamers, verdiepingen en widgets toe of wijzig hun volgorde. Tik op een onderdeel om het in te stellen.",
