key,item,english,translation,notes
cr_whats_new_beta_7,7,Animated icon effects are enabled by default on new installations.,,needs translation
cr_whats_new_beta_7,8,Buttons and badges can display an entity attribute and optional unit instead of its state.,,needs translation
cr_whats_new_beta_7,9,"Dashboards can now be copied with all rooms, widgets, and page settings.",,needs translation
cr_whats_new_beta_7,10,"Family Sharing now combines parental controls, dashboard sharing, and per-user permissions.",,needs translation
cr_whats_new_beta_7,11,Shared dashboards update automatically while keeping allowed local visual changes.,,needs translation
cr_whats_new_beta_7,12,Non-admin family members can use automatic per-room Adaptive Lighting controls when the HKI 7 Cloud component is installed.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_7,13,Fixed unreadable header and pull-down labels in light mode and with custom appearances.,,needs translation
cr_whats_new_beta_7,14,About now provides What’s new and Full changelog buttons.,,needs translation
cr_whats_new_beta_7,15,Fixed the Unable to connect screen so it appears reliably when Home Assistant cannot be reached.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_6,1,Fixed edit-mode action bars overlapping Android three-button navigation.,,needs translation
cr_whats_new_beta_6,2,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_6,3,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_6,4,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_4_to_5,1,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_4_to_5,2,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_4_to_5,3,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_3,1,"Added Simple Icons, Tabler, and Phosphor icon packs alongside Material Design Icons.",,needs translation
cr_whats_new_beta_3,2,"Added animated entity icons that glow, spin, or pulse while active.",,needs translation
cr_whats_new_beta_3,3,Added family dashboard sharing for admins.*,,needs translation
cr_whats_new_beta_3,4,Added parental controls that can hide selected views and rooms for specific people.*,,needs translation
cr_whats_new_beta_3,5,Added automatic daily backup to your own Home Assistant.*,,needs translation; don't translate Home Assistant
cr_whats_new_beta_3,6,Media-source icons are colored and can open the installed source app.,,needs translation
cr_whats_new_beta_3,7,New iFrame widget for embedding web pages.,,needs translation
cr_whats_new_beta_3,8,Energy views now show negative values while exporting power.,,needs translation
cr_whats_new_beta_3,9,Fixed onboarding completing when switching away before finishing.,,needs translation
cr_whats_new_beta_3,10,Fixed the thermostat-dial mode button overlapping nearby items.,,needs translation
cr_whats_new_beta_3,11,Many smaller bug fixes.,,needs translation
cr_whats_new_beta_3,12,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_2,1,"Improved layouts on short and narrow displays, with a single-column fallback throughout the app.",,needs translation
cr_whats_new_beta_2,2,Dialog headers use two rows on narrow screens so titles are no longer cut off.,,needs translation
cr_whats_new_beta_2,3,Fixed Adaptive Lighting sliders overlapping other elements.,,needs translation
cr_whats_new_beta_2,4,Navigation bars now indicate when more items are available off-screen.,,needs translation
cr_whats_new_beta_2,5,Fixed cameras ignoring the screen-orientation lock.,,needs translation
cr_whats_new_beta_2,6,Fixed zoom in camera dialogs and fullscreen cameras.,,needs translation
